,ready,loadDataHD_ready,onAddDataStart_skybox,onAddDataStart_Plane,onAddDataStart_Weather,onAddDataStart_StreetLight,onAddDataStart_Style,onAddDataStart_guideline,onAddDataStart_lightwave,onAddDataStart_ice,onAddDataStart_water,onAddDataStart_SignalLine,onAddDataStart,HDPanel__addHdMap__pMesh_vp,visible_Filter,cacheCurrent,HDPanel__addHdMap,addHdMap,onAABBchanged_skybox,onAABBchanged_Plane,onAABBchanged_Weather,onAABBchanged_StreetLight,onAABBchanged_Style,onAABBchanged_guideline,onAABBchanged_lightwave,onAABBchanged_ice,onAABBchanged_water,onAABBchanged_SignalLine,onAABBchanged,PainterMgr__addHdMap,QLayerMgr__loadDataHD,loadDataHD,onRender3dPass2_skybox,onRender3dPass2_Plane,onRender3dPass2_Weather,onRender3dPass2_StreetLight,onRender3dPass2_Style,onRender3dPass2_guideline,onRender3dPass2_lightwave,onRender3dPass2_ice,onRender3dPass2_water,onRender3dPass2_SignalLine,onRender3dPass2,skybox,plane,greenBelt,roadbed,zebra,diversion,divider,divider_texture,safetyIsland,renderScene,onRenderPass2Order3_skybox,onRenderPass2Order3_Plane,onRenderPass2Order3_Weather,onRenderPass2Order3_StreetLight,onRenderPass2Order3_Style,onRenderPass2Order3_guideline,onRenderPass2Order3_lightwave,onRenderPass2Order3_ice,onRenderPass2Order3_water,onRenderPass2Order3_SignalLine,onRenderPass2Order3,renderPost,PainterMgr__render,PainterMgr__drawHDMap_render,Anchor,PrimitiveScenedraw,drawCustomElement,renderTransparent,renderTransparentAnchor,RenderScene_,renderHD,render
4641,325,172,22,16,9,7,11,16,12,12,6,7,5,2,173,89,13,293,7,20,12,7,8,7,6,6,6,7,7,8,566,20505,1,23,16,8,5,6,6,7,7,6,6,104,87,78,163,41,16,102,74,14,699,9,8,7,7,6,6,6,6,6,10,8,7,7,896,14,91,19,18,9,13,1157,52
4642,220,73,7,12,8,8,8,7,6,5,6,6,6,1,156,77,9,257,6,17,7,8,7,5,5,5,5,5,6,9,452,58964,1,17,48,19,9,7,5,6,6,6,5,117,75,82,174,45,13,104,76,16,722,8,7,5,144,15,7,7,7,6,8,13,7,9,1102,9,105,21,18,15,7,1350,60
4643,523,78,9,15,9,8,7,6,7,5,6,7,7,1,212,91,12,331,9,20,11,7,6,6,5,7,6,6,5,7,549,20870,1,23,15,7,5,5,7,5,6,7,8,157,87,85,171,51,13,106,75,16,781,9,7,6,8,7,7,6,9,7,9,9,8,7,978,8,95,23,18,15,7,1234,57
4644,243,58,8,11,9,8,7,7,6,6,7,6,6,1,218,104,11,348,7,20,14,9,6,7,5,6,5,8,6,8,559,24067,1,26,19,8,7,8,7,10,7,9,7,128,108,83,162,45,14,285,92,20,960,9,9,5,6,7,7,6,9,6,8,7,8,6,1169,8,93,251,23,11,8,1653,51
4645,250,75,8,9,8,7,5,6,7,5,6,7,5,1,156,87,10,267,6,23,9,6,5,5,5,6,6,6,6,7,456,23069,0,16,9,7,6,5,5,5,6,227,45,93,80,69,156,39,13,105,72,13,668,9,11,9,7,5,6,6,7,7,7,7,7,6,1101,6,93,17,15,8,5,1319,49
4646,248,116,8,10,7,6,5,5,6,5,5,5,5,2,162,184,28,395,6,19,12,6,5,5,5,4,6,5,6,7,573,17642,1,16,11,6,7,5,6,5,5,5,6,85,64,67,151,35,10,88,63,9,589,8,5,7,5,5,5,5,5,7,8,6,6,7,747,9,80,873,25,62,16,1897,57
4647,472,132,14,23,20,21,20,20,20,20,20,19,20,2,2864,204,33,3149,23,49,23,21,23,20,22,21,21,21,19,23,3707,24504,1,28,21,20,21,19,21,22,22,19,19,250,151,153,348,91,29,275,160,32,1532,20,22,22,19,22,20,22,21,20,25,20,21,21,2041,22,185,34,28,22,20,2576,97
4648,721,75,7,14,8,8,7,7,7,6,6,6,7,1,152,85,13,266,9,21,12,8,8,6,7,8,7,6,6,10,491,10744,1,19,17,8,6,6,7,5,6,7,6,65,122,93,160,47,17,104,69,14,711,10,6,7,7,6,6,5,7,7,14,8,8,7,906,8,86,20,17,15,7,1128,53
4649,250,74,7,57,101,20,8,5,6,5,8,8,6,2,174,132,27,352,7,22,16,9,6,7,71,11,7,7,6,9,831,26804,1,17,14,7,6,6,7,7,7,6,6,130,80,80,197,59,26,151,120,22,885,9,8,7,7,6,7,6,8,7,9,6,8,6,1073,7,95,20,19,8,6,1304,80
4650,215,133,7,9,6,6,5,6,6,7,6,6,6,1,175,98,13,300,9,19,8,7,7,6,5,6,4,6,5,7,492,24214,0,20,12,8,6,5,4,6,6,5,5,82,71,69,238,53,15,101,127,23,796,9,7,7,6,6,6,6,6,6,8,7,8,7,971,6,547,26,13,7,5,1651,57
4651,687,69,8,12,8,6,7,6,7,6,7,7,6,1,180,93,11,302,7,24,10,8,6,6,9,6,7,7,5,7,511,22769,1,22,14,7,7,6,7,5,7,7,6,143,90,81,165,47,13,225,92,21,897,11,6,7,7,5,5,7,9,8,8,8,8,6,1088,7,95,24,20,16,8,1343,57
4652,423,354,10,12,8,7,7,5,7,8,7,7,6,2,227,104,13,359,8,25,13,8,6,6,5,6,6,6,7,7,581,15351,1,21,15,8,7,6,6,7,6,6,7,74,134,432,170,43,15,102,76,14,1079,10,6,7,5,7,8,6,12,10,9,8,8,7,1282,7,170,28,16,8,7,1602,46
4653,435,121,10,12,7,7,6,6,6,6,37,14,9,2,196,86,11,312,7,22,9,7,6,7,6,7,5,7,8,8,563,23471,0,22,17,7,6,7,7,7,7,6,6,79,73,73,173,48,416,143,85,15,1125,10,7,7,6,6,6,5,8,6,10,8,7,7,1320,7,444,34,50,21,16,1982,53
4654,220,64,7,145,17,9,7,6,7,5,10,7,5,2,158,79,9,263,7,21,10,7,7,8,8,5,5,6,6,8,614,17769,1,26,10,7,6,9,6,7,6,5,6,71,72,70,160,136,24,107,75,13,749,9,7,8,7,7,6,5,6,7,8,8,7,7,939,9,88,20,25,9,5,1210,53
4655,446,95,9,12,7,7,6,8,7,8,6,8,5,1,147,90,13,263,7,19,10,7,6,7,7,6,6,8,6,9,475,23941,1,28,11,8,7,5,7,6,7,7,6,83,69,71,150,37,14,100,72,15,630,10,6,6,6,6,6,6,6,7,8,8,8,6,821,9,83,76,15,10,6,1129,52
4656,296,76,8,11,8,8,6,8,7,7,6,6,6,1,157,82,9,266,8,23,11,8,6,6,6,6,5,5,6,7,475,27223,0,22,15,7,170,21,10,6,7,6,5,95,91,77,161,39,12,103,74,17,688,7,7,94,14,7,7,6,7,7,8,8,7,6,1150,8,90,21,17,8,8,1389,54
4657,223,150,8,111,28,10,7,7,7,7,6,7,7,2,157,75,10,258,7,21,9,8,5,7,6,6,5,6,6,8,802,20748,1,20,14,7,8,7,6,8,6,6,7,96,83,87,263,60,17,107,72,16,820,10,7,9,7,6,7,6,6,7,7,8,9,7,1016,7,90,23,18,14,7,1265,57
4658,212,130,7,12,8,7,7,7,6,7,6,6,7,1,166,80,11,272,7,21,10,9,7,6,6,6,7,7,6,8,486,50322,1,19,15,7,6,6,6,6,7,6,6,72,211,319,181,50,191,114,81,15,1255,11,6,6,6,6,6,6,8,6,9,7,8,6,1437,8,151,27,13,15,8,1737,57
4659,202,92,8,12,8,7,5,7,5,7,7,8,6,1,151,79,14,260,7,20,8,8,8,5,6,7,7,6,7,8,468,11695,1,21,14,8,7,7,6,6,6,7,6,71,74,81,179,68,25,177,111,36,847,15,10,7,7,8,8,7,11,8,95,251,190,116,1696,11,119,263,23,11,9,2218,61
4660,273,217,16,24,22,22,20,22,21,21,21,20,20,2,1923,217,36,2224,23,51,24,20,21,20,20,26,24,21,20,24,2803,26822,2,28,22,22,21,20,20,907,54,23,20,174,264,167,355,97,29,220,168,32,1553,23,21,20,21,20,21,21,22,23,22,20,21,20,2993,22,199,42,29,77,26,3628,95
4661,289,142,18,27,21,20,20,22,19,20,21,21,20,3,1242,377,582,2257,23,1037,267,39,22,21,24,21,20,20,21,27,4200,18950,2,30,21,21,21,20,20,20,21,1340,35,209,150,160,355,92,29,503,237,35,1817,22,20,23,21,20,19,20,21,22,23,20,21,21,3662,22,183,31,26,21,20,4194,97
4662,173,106,9,13,8,7,6,7,6,6,6,7,5,1,179,156,33,385,7,19,16,10,6,5,5,7,6,7,7,8,603,12662,0,20,14,8,6,6,7,5,6,6,6,92,75,85,164,44,80,1287,169,23,2041,8,8,7,8,7,6,6,8,6,9,12,8,7,2233,10,99,24,20,9,6,2486,53
4663,746,83,7,10,7,7,5,5,5,6,5,6,6,2,154,97,11,277,6,20,9,6,6,6,6,5,4,5,8,7,462,21544,1,18,11,6,5,5,5,5,6,5,5,95,76,148,168,37,10,92,60,11,758,10,7,5,6,7,5,5,7,6,8,8,7,5,922,7,82,17,14,7,5,1134,60
4664,203,251,7,12,8,6,7,6,7,5,7,6,6,1,243,130,22,414,12,29,21,10,9,8,7,7,7,6,7,11,660,36004,1,27,14,8,6,7,7,7,7,6,6,118,82,80,223,63,20,121,313,32,1076,11,8,7,7,7,7,10,11,8,10,14,11,8,1300,9,127,27,19,9,7,1615,42
4665,200,87,7,11,7,7,7,7,7,6,6,6,6,1,163,89,11,278,6,19,9,7,7,5,6,7,5,7,5,7,474,18732,1,21,16,156,23,9,7,6,6,7,5,90,82,81,179,47,14,253,84,15,860,13,8,6,6,7,8,6,8,6,8,12,7,8,1228,9,1892,44,22,9,7,3289,60
4666,228,99,8,12,8,7,7,6,7,6,7,6,6,1,163,83,14,276,6,20,11,7,8,7,6,7,6,5,6,8,483,23960,1,23,15,7,6,34,26,9,7,7,5,65,67,73,155,41,15,128,120,45,731,8,9,6,6,6,7,5,6,7,8,13,8,6,974,7,85,19,18,8,7,1192,40
4667,187,200,8,12,9,7,7,6,6,7,7,7,7,1,378,106,13,514,7,21,15,8,7,7,7,5,6,7,7,7,734,25737,1,20,13,7,7,7,6,7,7,6,6,91,74,75,157,44,15,100,70,14,659,9,8,7,6,5,6,6,6,8,9,8,7,6,844,8,86,24,19,10,16,1098,56
4668,309,86,10,14,10,8,7,7,6,6,7,8,7,2,189,101,22,328,7,22,15,9,7,8,6,5,7,6,6,7,555,26510,1,19,14,6,7,69,11,7,7,7,6,99,73,77,214,58,19,103,71,15,751,10,7,7,7,5,6,6,7,5,8,8,7,7,1001,7,87,98,20,15,8,1313,41
4669,222,52,7,12,8,8,7,7,9,7,57,16,9,1,337,104,24,551,14,24,11,9,8,6,7,6,7,6,7,12,844,24272,2,28,10,7,6,5,8,6,411,18,10,73,76,79,1151,102,24,159,1509,143,3341,7,7,8,7,6,6,7,7,7,11,16,9,7,3968,9,103,25,22,10,7,4412,59
4670,201,78,8,11,9,6,6,7,6,6,7,7,6,1,168,85,11,280,7,21,10,8,7,6,6,5,6,8,5,8,488,29363,1,23,17,233,29,15,8,7,7,7,5,97,76,79,444,120,27,112,77,15,1069,11,7,8,7,6,6,6,7,7,10,9,9,7,1530,8,92,332,22,9,7,2088,55
4671,322,128,8,12,9,6,6,7,6,6,6,5,5,2,152,76,15,259,6,19,8,6,6,7,5,5,6,5,6,9,458,21016,1,19,15,7,6,6,6,7,6,5,6,94,72,77,615,68,18,102,71,15,1153,9,7,6,7,7,6,5,7,7,9,8,8,7,1338,7,88,23,18,8,7,1570,52
4672,287,81,8,103,13,7,6,6,5,6,6,5,6,2,160,83,10,267,5,18,11,7,5,7,5,4,6,6,5,8,552,21063,1,15,9,4,5,5,5,42,12,6,6,93,67,67,350,57,12,309,84,15,1073,8,6,7,6,5,6,6,6,5,7,40,9,7,1310,7,136,23,15,7,6,1574,53
4673,579,2168,16,26,22,22,21,21,2619,98,24,22,23,5,10760,667,52,11536,22,48,24,21,22,22,20,18,19,19,19,24,14820,35764,2,194,13,8,5,6,6,5,5,5,4,114,73,73,161,42,11,91,66,12,660,8,6,6,6,4,5,5,6,7,8,5,7,5,1000,8,83,17,15,12,6,1603,40
4674,211,74,10,11,12,11,7,9,7,9,8,9,8,2,275,136,20,453,9,26,17,9,7,7,7,8,6,6,6,7,700,7604,1,20,17,11,9,7,7,8,8,7,18,289,87,90,174,38,13,113,79,15,1543,12,8,7,8,7,6,6,8,7,8,9,8,6,1766,8,92,20,18,10,8,2002,61
4675,221,79,7,12,7,7,6,6,7,7,6,6,6,1,227,90,13,503,24,101,26,18,7,6,6,7,5,7,5,9,842,59404,1,23,15,7,8,6,6,6,6,5,7,120,84,73,168,54,22,132,85,18,776,12,9,9,8,7,7,7,9,10,10,10,7,9,988,8,123,31,24,10,10,1442,57
4676,306,154,15,23,21,20,20,21,20,20,21,22,19,3,2653,205,32,2937,21,117,24,20,20,20,19,20,19,20,18,22,3552,22448,1,28,23,20,19,21,19,20,334,23,20,196,144,231,432,96,28,217,162,32,1581,21,20,20,22,24,26,20,23,20,24,19,21,22,2417,31,189,31,28,23,21,2963,99
4677,205,57,7,10,8,7,6,6,7,7,6,6,7,1,158,84,9,268,8,19,12,8,6,6,6,5,7,5,6,44,512,11953,1,18,14,6,7,6,5,6,6,6,6,91,76,290,371,63,19,104,74,13,1119,103,18,7,6,6,5,7,8,6,8,13,7,6,1407,7,98,20,20,8,6,1644,52
4678,316,147,16,25,22,20,153,50,21,22,21,21,19,3,1482,200,36,1765,179,55,24,24,21,21,20,20,21,20,20,24,2657,32806,1,32,22,21,21,21,20,20,21,23,25,13243,256,168,347,97,29,215,161,31,14596,21,20,20,20,22,21,21,22,21,23,21,21,22,15120,23,200,35,28,23,20,15670,151
4679,197,71,8,11,9,7,7,6,6,6,5,6,5,1,170,81,10,276,7,115,26,9,7,6,8,5,6,7,6,8,601,2497,1,19,17,7,6,6,8,7,7,6,6,76,75,71,161,43,15,104,113,29,709,8,8,6,6,6,8,6,8,7,9,12,9,7,907,9,587,32,18,9,6,1646,55
4680,313,79,7,11,8,7,7,7,6,6,6,6,5,1,311,107,13,445,8,20,16,8,6,7,7,6,6,6,5,8,653,51063,1,20,15,8,7,8,8,7,6,6,7,89,78,76,157,42,15,105,232,30,847,8,8,7,5,6,6,5,7,6,10,12,10,7,1411,20,484,28,113,22,9,2184,54
4681,314,327,8,13,7,8,6,5,7,7,6,6,5,2,173,308,34,537,9,28,18,9,6,7,7,7,6,6,6,7,762,31903,1,28,9,7,7,8,7,6,6,5,6,93,73,144,178,44,14,101,189,26,886,9,7,6,6,6,6,6,7,6,8,11,8,6,1078,8,216,26,18,14,7,1500,130
4682,6829,75,9,11,8,6,5,6,5,5,7,6,5,2,147,247,29,439,12,20,9,7,6,5,6,5,6,6,8,7,634,27640,1,13,11,6,5,5,6,6,6,6,7,81,62,65,162,35,10,93,59,10,595,8,6,5,5,5,2723,44,16,6,8,9,98,15,3683,12,166,22,11,13,6,3987,38
4683,187,74,11,10,6,6,5,5,5,5,7,5,5,1,143,83,8,248,5,17,8,6,7,5,5,5,5,6,5,7,424,26113,0,15,12,54,10,7,6,6,5,5,5,70,61,70,217,45,14,91,60,15,696,18,7,6,6,5,6,5,7,6,8,12,7,6,929,6,90,825,25,7,5,1954,57
4684,208,92,7,12,7,7,6,6,6,5,7,6,5,1,160,88,13,276,7,20,10,8,6,5,6,5,6,6,5,9,472,29779,1,18,14,6,6,7,5,7,7,2200,50,111,78,82,171,44,15,110,75,16,729,10,7,6,182,13,7,9,8,7,8,8,7,6,3337,7,100,24,20,15,8,3589,52
4685,246,60,9,13,9,7,6,6,8,6,7,7,5,2,229,95,13,353,8,22,13,8,6,7,6,6,5,6,6,7,562,15145,1,18,14,7,6,6,5,8,7,6,5,92,74,79,167,48,14,105,74,13,685,8,7,7,7,5,7,8,7,7,9,7,8,7,869,8,217,30,68,12,8,1288,57
4686,307,87,9,12,9,9,615,35,20,6,8,9,6,5,409,100,177,721,9,28,15,8,8,6,6,6,5,8,5,7,1599,27979,1,20,15,7,5,6,6,6,8,6,6,76,342,84,161,38,12,98,69,12,914,9,9,5,6,6,5,7,6,7,7,7,8,6,1099,7,84,18,17,9,12,1325,51
4687,335,118,8,11,8,7,7,7,7,7,6,6,5,1,254,100,11,381,6,196,29,11,7,6,5,6,6,6,7,9,792,23478,1,18,14,8,6,6,7,6,5,6,6,88,74,75,153,40,14,100,321,31,919,9,7,6,9,10,8,7,8,9,11,12,9,10,1128,8,319,26,11,7,6,1602,52
4688,335,78,8,12,8,7,6,7,7,7,7,8,7,1,162,78,8,266,7,19,9,8,6,6,5,6,6,6,5,8,469,22559,0,19,13,6,6,7,7,5,7,6,6,86,222,143,220,57,91,118,75,20,1052,10,7,6,6,6,7,7,7,7,9,10,7,6,1238,7,93,23,20,16,7,1481,53
4689,422,63,7,10,7,5,8,5,6,7,6,6,5,1,161,182,12,368,7,19,11,6,5,5,5,5,7,5,5,6,553,25339,1,18,12,5,5,4,5,4,6,7,6,115,107,108,215,64,16,132,107,23,904,8,6,5,5,5,5,6,6,7,7,7,6,6,1064,8,625,31,15,8,6,1834,42
4690,255,73,8,11,10,7,9,6,6,5,6,7,8,2,190,137,76,451,14,25,10,7,8,7,6,6,5,6,6,9,676,13415,1,22,15,7,7,6,6,7,6,7,6,96,79,86,179,53,17,108,79,14,730,9,8,6,101,14,7,7,7,8,11,13,46,14,1080,8,116,24,19,11,8,1491,321
4691,297,62,7,13,7,7,6,6,6,6,6,5,106,2,165,119,26,347,9,20,16,9,6,6,6,6,5,6,6,7,655,26519,0,18,14,6,5,8,6,7,7,6,6,74,69,69,148,38,13,106,68,13,617,36,17,8,10,230,25,13,8,6,8,11,9,6,1097,8,92,21,20,7,6,1326,41
4692,769,107,8,13,7,7,7,6,7,6,7,7,8,2,190,90,11,308,7,20,9,8,7,6,6,6,5,6,5,7,513,21264,3,69,11,8,6,7,7,9,52,11,7,97,73,80,163,37,13,98,69,14,664,9,9,6,6,6,6,6,6,7,9,8,8,7,955,7,81,21,19,10,6,8863,53
4693,330,49,10,10,7,7,7,6,6,6,5,6,5,1,169,81,207,477,9,19,11,8,5,6,5,6,6,5,4,7,964,19610,1,15,11,6,99,16,6,6,5,5,5,70,64,71,150,34,12,95,115,20,649,6,5,5,6,5,5,6,7,6,7,10,8,5,912,7,83,15,14,11,6,1117,271
4694,356,126,15,24,20,22,20,21,22,23,21,23,21,2,2643,824,37,3553,22,643,42,21,21,20,21,25,21,21,24,25,4749,30660,1,46,101,40,25,23,20,22,23,21,21,191,192,180,698,110,33,15036,3912,70,20466,9,7,7,9,8,8,6,9,7,9,7,8,6,20921,8,1216,39,21,9,7,22541,49
4695,711,64,7,11,6,6,6,6,6,6,6,6,5,1,153,249,37,458,8,20,13,7,6,5,5,6,5,5,7,7,653,2568,1,54,10,11,8,5,5,6,4,6,5,93,70,71,161,46,11,144,97,19,730,7,5,6,5,5,6,5,9,6,8,7,6,7,934,7,84,23,16,9,10,1235,45
4696,188,80,8,11,8,7,6,6,7,6,7,6,6,1,260,97,13,388,7,20,15,8,6,8,6,5,6,6,6,8,600,58888,1,19,15,7,6,5,8,6,7,6,6,90,76,79,297,71,20,113,81,16,861,11,8,6,7,7,6,6,8,6,9,8,9,6,1053,9,94,26,20,9,7,1299,61
4697,342,60,8,122,74,17,7,7,6,7,6,6,6,2,437,182,27,668,9,24,18,11,7,7,6,7,6,6,6,7,1291,26437,1,17,14,8,7,7,7,7,6,7,7,77,74,79,165,43,14,106,87,17,683,9,8,6,7,8,6,8,7,7,8,7,7,9,874,9,595,35,17,14,9,1638,46
4698,2360,263,9,13,8,7,7,7,7,6,6,6,7,2,176,93,11,297,7,26,8,8,7,7,7,6,5,5,6,9,505,9555,58,28,8,7,78,13,7,6,5,6,7,74,70,80,169,43,195,125,92,16,885,8,7,7,6,7,6,5,7,7,8,7,7,6,1208,7,89,20,102,20,8,1529,50
4699,315,79,11,15,7,6,7,7,6,6,7,6,7,2,155,88,12,271,7,18,9,7,8,8,7,6,7,5,6,8,540,25599,1,20,15,8,8,6,7,6,6,6,5,89,71,74,333,61,21,338,99,19,1126,10,7,6,7,5,7,6,6,263,24,11,9,8,1591,8,99,22,21,15,7,1847,51
4700,394,65,8,13,9,7,6,6,7,6,8,7,7,2,536,143,16,713,8,27,17,9,6,6,8,8,7,7,7,9,945,22890,1,19,14,9,6,6,6,7,6,5,6,101,93,101,211,45,15,180,94,17,875,8,6,7,6,7,7,8,7,6,8,14,8,6,1066,8,91,20,18,9,9,1324,52
4701,199,69,13,25,11,8,8,10,13,8,7,7,8,2,277,626,33,959,10,24,15,8,8,7,7,7,7,5,6,8,1325,19958,1,19,91,19,10,6,7,7,6,6,6,350,91,81,285,61,19,114,87,16,1125,12,9,7,7,6,5,6,7,11,10,10,8,8,1417,7,99,26,18,8,9,1752,55
4702,230,243,8,9,7,6,6,5,5,5,6,6,5,1,175,89,9,285,6,22,14,8,6,5,5,5,6,5,5,68,539,22422,1,14,11,6,5,5,4,5,5,5,5,83,61,65,145,37,12,95,76,11,602,8,6,4,4,5,6,5,6,6,6,7,6,6,752,6,109,24,15,8,5,989,52
4703,198,74,6,12,8,7,6,7,7,7,6,7,5,1,149,83,9,257,6,18,11,7,6,7,6,7,6,6,5,7,458,20046,1,21,15,6,6,58,17,9,8,6,8,109,103,99,162,39,12,96,78,539,1264,8,7,6,6,7,7,8,11,7,9,14,7,7,1529,11,104,23,19,8,7,1780,42
4704,217,55,8,12,6,7,5,6,6,5,6,6,7,2,227,265,31,542,8,41,16,8,7,6,5,5,5,6,5,7,763,21152,1,16,13,6,5,6,5,4,5,5,6,87,72,88,434,58,14,101,78,13,964,8,6,5,6,166,14,7,6,6,7,11,8,7,1301,7,91,16,14,12,7,1521,53
4705,270,124,14,89,27,21,21,20,20,20,20,23,20,3,3240,209,38,3537,22,47,23,22,20,22,20,20,223,27,23,26,4380,23230,1,30,20,22,20,19,21,20,21,20,20,200,154,164,348,93,29,220,191,34,1480,23,20,19,23,21,21,21,26,21,25,21,21,21,2004,23,196,34,26,21,20,2551,98
4706,393,60,7,90,17,9,8,7,9,6,6,7,5,2,163,83,12,276,6,21,9,8,7,7,7,6,5,7,6,7,568,23603,1,20,15,7,6,5,8,6,605,19,8,90,70,73,153,36,12,101,81,14,650,9,9,6,7,97,18,9,9,7,8,10,7,6,1560,8,93,21,17,10,6,1798,51
4707,208,74,8,11,9,7,7,7,6,8,8,7,5,2,189,2072,89,2376,9,23,17,10,11,7,6,6,6,7,6,8,2606,7007,0,20,16,6,5,6,6,6,5,6,7,91,71,80,169,43,14,121,84,16,709,17,9,8,6,7,5,6,7,6,10,9,8,6,907,8,224,30,17,9,5,1292,44
4708,264,137,6,16,39,12,32,13,7,6,29,13,8,1,182,215,27,438,7,21,13,8,5,5,5,5,5,6,5,7,748,22524,1,214,21,8,5,6,4,4,5,5,7,891,155,148,271,97,21,169,212,30,2014,9,6,8,5,6,8,60,18,9,13,12,9,9,2476,11,150,22,16,7,6,2775,60
4709,611,188,14,23,20,26,20,82,65,23,20,21,19,3,1105,156,33,1344,22,44,30,21,20,20,22,20,20,19,19,24,2016,23969,1,30,23,19,19,19,22,20,19,21,19,197,247,171,357,109,30,226,188,33,1602,21,25,22,20,22,21,20,22,21,22,20,19,20,2113,22,1315,82,31,22,29,3833,88
4710,357,1733,8,10,7,7,5,6,6,6,7,5,5,1,178,100,13,310,6,20,13,7,9,6,5,6,4,5,5,6,504,19675,1,17,11,6,6,6,6,7,5,5,6,172,70,149,168,53,15,101,87,16,847,435,16,6,8,6,6,5,6,7,7,12,84,21,1555,8,212,29,14,7,6,1909,44
4711,226,143,17,18,9,6,10,7,11,8,12,9,7,2,416,142,23,600,8,22,18,8,6,6,6,7,5,5,5,8,865,20805,1,20,11,6,5,7,5,6,6,7,6,93,88,106,247,50,303,146,128,19,1202,7,8,6,6,6,9,7,7,8,9,12,8,6,1389,8,168,30,19,11,7,1725,138
4712,241,95,7,12,7,8,6,7,6,7,8,6,7,2,164,81,9,272,7,19,8,7,6,6,5,5,6,7,6,8,477,48181,1,22,15,7,7,8,6,5,6,6,6,84,73,74,157,47,16,104,81,14,670,12,7,6,6,7,5,6,7,7,8,11,7,7,867,980,125,22,20,15,10,2133,57
4713,450,81,8,12,9,7,7,7,7,6,7,6,6,1,163,88,15,284,7,22,13,6,7,7,6,7,7,7,7,7,501,20877,0,21,14,7,7,6,8,6,7,5,5,82,103,207,493,350,35,202,141,25,1660,8,9,5,7,7,7,10,8,8,10,14,8,8,1867,7,109,21,19,15,9,2120,59
4714,211,67,9,12,8,8,7,6,7,6,6,6,5,1,341,459,41,1035,18,27,14,9,6,6,7,6,7,8,6,9,1267,20351,1,22,20,11,8,7,6,8,7,8,6,91,78,77,155,38,14,104,80,15,673,9,7,6,6,6,7,6,8,7,8,7,6,6,874,8,85,20,19,8,6,1107,53
4715,331,77,8,13,8,7,6,7,6,6,6,7,7,1,2565,207,18,2809,17,51,23,10,7,9,9,7,8,11,9,13,3102,24518,1,22,15,7,8,6,6,6,7,5,6,87,86,205,183,55,365,146,159,29,1336,8,7,7,6,7,6,14,8,7,208,19,8,9,1745,11,129,28,26,21,14,2091,77
4716,222,120,6,11,9,7,6,6,5,6,9,6,6,1,194,94,12,316,7,20,9,7,5,7,6,6,6,7,6,9,519,18430,1,17,15,7,6,7,6,5,7,5,6,70,65,70,147,35,13,97,77,13,605,8,6,5,7,7,7,7,6,6,46,53,17,7,881,6,86,19,19,14,7,1116,46
4717,223,76,8,50,22,8,7,6,6,5,7,6,5,2,183,84,9,291,7,19,7,7,10,6,7,6,6,5,7,8,543,24217,1,17,14,6,6,6,6,6,7,6,6,84,69,76,1118,105,955,186,102,17,2733,11,6,8,6,8,8,6,7,7,8,8,9,8,2920,9,97,19,19,15,8,3169,54
4718,211,220,15,34,22,21,21,20,23,20,20,29,20,3,3304,206,73,3632,96,51,31,23,20,20,20,358,38,23,21,29,4668,22216,3,50,23,23,23,26,1016,52,24,22,20,220,174,168,370,112,28,292,275,68,1760,24,22,25,20,20,20,21,22,24,26,20,22,21,3352,28,218,32,28,23,20,4620,103
4719,325,161,6,12,7,7,6,6,6,7,6,6,6,1,157,128,25,331,7,19,13,8,7,7,6,6,5,9,6,8,540,25967,2,27,7,8,7,7,7,6,6,6,6,415,81,78,158,38,13,694,102,17,1616,10,10,8,7,5,5,6,8,7,9,8,9,7,1812,7,87,20,17,15,7,2316,50
4720,444,690,17,45,23,21,20,1565,63,25,23,23,23,9,5413,7565,57,13078,9,23,15,8,8,8,6,6,6,6,6,8,15404,38556,1,17,14,6,6,6,9,7,5,7,5,90,71,75,160,40,13,97,73,12,649,10,7,8,6,6,6,5,7,7,8,8,99,28,946,9,89,20,22,8,8,1192,57
4721,219,62,6,10,9,7,7,6,7,6,6,6,5,2,204,181,22,430,7,17,14,9,7,6,6,5,5,6,6,7,627,7835,1,17,14,7,6,5,6,7,8,6,6,69,78,82,164,42,15,527,105,19,1121,10,8,6,6,6,7,5,7,6,10,8,8,7,1304,7,98,23,18,14,7,1548,60
4722,211,68,7,8,7,6,5,5,6,6,6,5,6,1,140,79,11,243,5,17,9,6,6,6,4,5,5,6,5,7,414,49158,0,14,12,5,5,6,5,5,5,6,6,80,61,63,203,45,13,85,75,13,652,9,5,5,5,4,5,5,7,6,8,7,6,5,806,6,80,19,15,12,6,1011,48
4723,231,159,8,11,7,6,5,6,5,5,7,6,5,1,151,87,63,317,6,22,11,6,8,6,7,6,6,5,6,6,514,20009,0,15,11,6,6,5,5,5,5,5,6,84,65,66,158,40,11,93,71,13,619,9,6,5,6,6,5,5,5,5,8,6,7,5,776,6,81,25,15,8,6,990,51
4724,288,91,7,10,7,7,6,6,5,5,6,6,5,2,169,110,27,323,8,20,12,7,6,4,4,5,6,7,5,7,510,21080,0,16,12,6,6,4,5,5,5,5,5,113,69,77,158,37,10,90,70,10,648,9,6,5,5,7,5,5,5,5,8,6,6,6,804,6,94,18,15,8,5,1021,58
